cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,308,308,391,up,1,0.3245753000010154,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,309,309,357,down,1,0.31726419999904465,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,-0.25,none,left,0,310,310,374,left,1,0.341983700000128,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,311,311,50,right,1,0.2821895000015502,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,312,312,194,down,1,0.32987429999775486,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,313,313,191,down,1,0.26983889999974053,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,314,314,205,down,1,0.24647249999907217,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,315,315,224,left,1,0.4016265000027488,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,316,316,28,right,1,0.3938156000003801,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,317,317,389,up,1,0.29437440000037896,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,318,318,302,right,1,0.2817278000002261,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,319,319,117,up,1,0.2464828000011039,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,320,320,80,left,1,0.4969133000013244,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,321,321,156,up,1,0.3090032000000065,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,322,322,132,up,1,0.33616080000138027,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,323,323,159,up,1,0.26510749999943073,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,324,324,114,up,1,0.2860181999967608,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,325,325,178,down,1,0.30433910000283504,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,326,326,217,up,1,0.4196732999989763,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,327,327,148,up,1,1.0967797999983304,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,328,328,99,right,0,0.41285900000002584,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,329,329,81,left,1,0.5621907000022475,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,330,330,346,right,1,0.8330428000008396,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,331,331,45,right,1,0.7008967000001576,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,332,332,352,left,1,0.5167849999997998,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,333,333,59,right,1,0.48966180000206805,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,334,334,174,down,1,0.5828794999979436,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,335,335,270,right,1,0.37622859999828506,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,336,336,74,left,1,0.3749508999972022,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,337,337,54,right,1,0.45882089999940945,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,338,338,222,right,1,0.433060999999725,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,339,339,300,right,1,1.020786600001884,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,340,340,11,down,1,1.0668432999991637,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,341,341,277,down,1,2.903052800000296,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,342,342,87,left,1,1.2149826000022586,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,343,343,280,left,1,3.657886900000449,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,344,344,373,up,1,2.278657300001214,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,345,345,344,left,1,0.8807980999990832,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
